Date,Close
12/20/2018,1739.84
12/21/2018,1725.45
12/22/2018,1735.91
12/23/2018,1735.65
12/24/2018,1713.23
12/25/2018,1724.42
12/26/2018,1739.65
12/27/2018,1732.66
12/28/2018,1705.51
12/29/2018,1721.99
12/30/2018,1720.26
12/31/2018,1731.92
1/1/2019,1736.43
1/2/2019,1767.38
1/3/2019,1777.43
1/4/2019,1787.48
1/5/2019,1757.51
1/6/2019,1785.66
1/7/2019,1765.73
1/8/2019,1762.17
1/9/2019,1780.78
1/10/2019,1761.33
1/11/2019,1777.08
1/12/2019,1762.71
1/13/2019,1779.99
1/14/2019,1776.66
1/15/2019,1791.44
1/16/2019,1804.66
1/17/2019,1801.71
1/18/2019,1795.77
1/19/2019,1788.2
1/20/2019,1785.88
1/21/2019,1771.65
1/22/2019,1778
1/23/2019,1753.11
1/24/2019,1754.6
1/25/2019,1739.49
1/26/2019,1752.53
1/27/2019,1752.79
1/28/2019,1745.53
1/29/2019,1734.71
1/30/2019,1745.72
1/31/2019,1773.84
2/1/2019,1796.94
2/2/2019,1818.51
2/3/2019,1800.8
2/4/2019,1781.6
2/5/2019,1769.96
2/6/2019,1760.69
2/7/2019,1740.48
2/8/2019,1751.6
2/9/2019,1749.51
2/10/2019,1739.21
2/11/2019,1748.72
2/12/2019,1760.33
2/13/2019,1760.94
2/14/2019,1769.21
2/15/2019,1790.66
2/16/2019,1784.03
2/17/2019,1792.28
2/18/2019,1786.5
2/19/2019,1793
2/20/2019,1789.21
2/21/2019,1868.77
2/22/2019,1869.8
2/23/2019,1846.89
2/24/2019,1847.84
2/25/2019,1898.01
2/26/2019,1874.97
2/27/2019,1902.88
2/28/2019,1906.86
3/1/2019,1891.97
3/2/2019,1901.05
3/3/2019,1883.16
3/4/2019,1891.3
3/5/2019,1869.44
3/6/2019,1862.02
3/7/2019,1877.94
3/8/2019,1864.72
3/9/2019,1892
3/10/2019,1887.46
3/11/2019,1884.58
3/12/2019,1861.64
3/13/2019,1828.34
3/14/2019,1853.25
3/15/2019,1858
3/16/2019,1870.68
3/17/2019,2008.72
3/18/2019,2004.2
3/19/2019,2049.67
3/20/2019,2039.87
3/21/2019,2050.23
3/22/2019,2079.28
3/23/2019,2133.91
3/24/2019,2150.8
3/25/2019,2160
3/26/2019,2149.87
3/27/2019,2134.87
3/28/2019,2155.67
3/29/2019,2170.22
3/30/2019,2153.1
3/31/2019,2095.97
4/1/2019,2009.29
4/2/2019,1972.74
4/3/2019,1979.59
4/4/2019,1884.3
4/5/2019,1883.75
4/6/2019,1953.95
4/7/2019,1908.99
4/8/2019,1975.83
4/9/2019,1924.03
4/10/2019,1901.09
4/11/2019,1800.61
4/12/2019,1891.82
4/13/2019,1820.86
4/14/2019,1676.61
4/15/2019,1785
4/16/2019,1689.15
4/17/2019,1807.84
4/18/2019,1830
4/19/2019,1880.93
4/20/2019,1846.09
4/21/2019,1902.83
4/22/2019,1940.1
4/23/2019,1885.84
4/24/2019,1955.49
4/25/2019,1900.1
4/26/2019,1963.95
4/27/2019,1949.72
4/28/2019,1907.7
4/29/2019,1918.83
4/30/2019,1906.59
5/1/2019,1997.59
5/2/2019,2011.6
5/3/2019,2043
5/4/2019,2042.76
5/5/2019,2168.87
5/6/2019,2283.32
5/7/2019,2307.68
5/8/2019,2408.19
5/9/2019,2375
5/10/2019,2393.61
5/11/2019,2328.12
5/12/2019,2363.49
5/13/2019,2399.45
5/14/2019,2410.22
5/15/2019,2376
5/16/2019,2314.08
5/17/2019,2372.71
5/18/2019,2474
5/19/2019,2286.04
5/20/2019,2315.99
5/21/2019,2317.8
5/22/2019,2351.26
5/23/2019,2367.61
5/24/2019,2379.61
5/25/2019,2409
5/26/2019,2356.95
5/27/2019,2367.92
5/28/2019,2388.85
5/29/2019,2409.78
5/30/2019,2426.26
5/31/2019,2449.33
6/1/2019,2497.94
6/2/2019,2446.74
6/3/2019,2436.88
6/4/2019,2421.86
6/5/2019,2410.39
6/6/2019,2401.1
6/7/2019,2442.37
6/8/2019,2471.04
6/9/2019,2472.41
6/10/2019,2478.4
6/11/2019,2460.6
6/12/2019,2483
6/13/2019,2524.06
6/14/2019,2600.86
6/15/2019,2647.45
6/16/2019,2557.96
6/17/2019,2545.02
6/18/2019,2572.68
6/19/2019,2615.27
6/20/2019,2640.98
6/21/2019,2653.98
6/22/2019,2675.01
6/23/2019,2713.82
6/24/2019,2764.41
6/25/2019,2734.4
6/26/2019,2754.58
6/27/2019,2692.87
6/28/2019,2680.38
6/29/2019,2758.82
6/30/2019,2878.7
7/1/2019,2890.3
7/2/2019,3057.04
7/3/2019,3000.12
7/4/2019,3081.11
7/5/2019,3182.63
7/6/2019,3200
7/7/2019,3104
7/8/2019,3084
7/9/2019,3008.87
7/10/2019,2999.9
7/11/2019,2961.97
7/12/2019,3196.84
7/13/2019,3138.29
7/14/2019,3099.91
7/15/2019,2986.55
7/16/2019,3008.91
7/17/2019,3055.21
7/18/2019,3000.33
7/19/2019,3033.53
7/20/2019,3051.88
7/21/2019,3164.68
7/22/2019,3111.89
7/23/2019,3138.83
7/24/2019,3205.03
7/25/2019,3225
7/26/2019,3167.46
7/27/2019,3148.16
7/28/2019,3080.67
7/29/2019,3162.24
7/30/2019,3161.02
7/31/2019,3148.02
8/1/2019,3182.41
8/2/2019,3312.49
8/3/2019,3260.48
8/4/2019,3297.37
8/5/2019,3284.72
8/6/2019,3307.46
8/7/2019,3346.49
8/8/2019,3441.85
8/9/2019,3400
8/10/2019,3401.8
8/11/2019,3450.96
8/12/2019,3499.12
8/13/2019,3531.45
8/14/2019,3368
8/15/2019,3294.62
