Date,Close
3/1/2012 16:00,179.03
4/1/2012 16:00,177.51
5/1/2012 16:00,177.61
6/1/2012 16:00,182.61
9/1/2012 16:00,178.56
10/1/2012 16:00,179.34
11/1/2012 16:00,178.9
12/1/2012 16:00,175.93
13/01/2012 16:00:00,178.42
17/01/2012 16:00:00,181.66
18/01/2012 16:00:00,189.44
19/01/2012 16:00:00,194.45
20/01/2012 16:00:00,190.93
23/01/2012 16:00:00,186.09
24/01/2012 16:00:00,187
25/01/2012 16:00:00,187.8
26/01/2012 16:00:00,193.32
27/01/2012 16:00:00,195.37
30/01/2012 16:00:00,192.15
31/01/2012 16:00:00,194.44
1/2/2012 16:00,179.46
2/2/2012 16:00,181.72
3/2/2012 16:00,187.68
6/2/2012 16:00,183.14
7/2/2012 16:00,184.19
8/2/2012 16:00,185.48
9/2/2012 16:00,184.98
10/2/2012 16:00,185.54
13/02/2012 16:00:00,191.59
14/02/2012 16:00:00,191.3
15/02/2012 16:00:00,184.47
16/02/2012 16:00:00,179.93
17/02/2012 16:00:00,182.5
21/02/2012 16:00:00,182.26
22/02/2012 16:00:00,180.58
23/02/2012 16:00:00,178.89
24/02/2012 16:00:00,179.13
27/02/2012 16:00:00,178.53
28/02/2012 16:00:00,183.8
29/02/2012 16:00:00,179.69
1/3/2012 16:00,180.04
2/3/2012 16:00,179.3
5/3/2012 16:00,180.26
6/3/2012 16:00,181.09
7/3/2012 16:00,183.77
8/3/2012 16:00,187.64
9/3/2012 16:00,184.32
12/3/2012 16:00,183.39
13/03/2012 16:00:00,184.59
14/03/2012 16:00:00,182.26
15/03/2012 16:00:00,184.43
16/03/2012 16:00:00,185.05
19/03/2012 16:00:00,185.52
20/03/2012 16:00:00,192.33
21/03/2012 16:00:00,191.73
22/03/2012 16:00:00,192.4
23/03/2012 16:00:00,195.04
26/03/2012 16:00:00,202.87
27/03/2012 16:00:00,205.44
28/03/2012 16:00:00,201.16
29/03/2012 16:00:00,204.61
30/03/2012 16:00:00,202.51
2/4/2012 16:00,198.05
3/4/2012 16:00,199.66
4/4/2012 16:00,193.99
5/4/2012 16:00,194.39
9/4/2012 16:00,191.87
10/4/2012 16:00,186.98
11/4/2012 16:00,187.97
12/4/2012 16:00,190.69
13/04/2012 16:00:00,188.46
16/04/2012 16:00:00,185.5
17/04/2012 16:00:00,188.39
18/04/2012 16:00:00,191.07
19/04/2012 16:00:00,191.1
20/04/2012 16:00:00,189.98
