Date,Close
24/12/2013 16:00:00,37.08
26/12/2013 16:00:00,37.44
27/12/2013 16:00:00,37.29
30/12/2013 16:00:00,37.29
31/12/2013 16:00:00,37.41
2/1/2014 16:00,37.16
3/1/2014 16:00,36.91
6/1/2014 16:00,36.13
7/1/2014 16:00,36.41
8/1/2014 16:00,35.76
9/1/2014 16:00,35.53
10/1/2014 16:00,36.04
13/01/2014 16:00:00,34.98
14/01/2014 16:00:00,35.78
15/01/2014 16:00:00,36.76
16/01/2014 16:00:00,36.89
17/01/2014 16:00:00,36.38
21/01/2014 16:00:00,36.17
22/01/2014 16:00:00,35.93
23/01/2014 16:00:00,36.06
24/01/2014 16:00:00,36.81
27/01/2014 16:00:00,36.03
28/01/2014 16:00:00,36.27
29/01/2014 16:00:00,36.66
30/01/2014 16:00:00,36.86
31/01/2014 16:00:00,37.84
3/2/2014 16:00,36.48
4/2/2014 16:00,36.35
5/2/2014 16:00,35.82
6/2/2014 16:00,36.18
7/2/2014 16:00,36.56
10/2/2014 16:00,36.8
11/2/2014 16:00,37.17
12/2/2014 16:00,37.47
13/02/2014 16:00:00,37.61
14/02/2014 16:00:00,37.62
18/02/2014 16:00:00,37.42
19/02/2014 16:00:00,37.51
20/02/2014 16:00:00,37.75
21/02/2014 16:00:00,37.98
24/02/2014 16:00:00,37.69
25/02/2014 16:00:00,37.54
26/02/2014 16:00:00,37.47
27/02/2014 16:00:00,37.86
28/02/2014 16:00:00,38.31
3/3/2014 16:00,37.78
4/3/2014 16:00,38.41
5/3/2014 16:00,38.11
6/3/2014 16:00,38.15
7/3/2014 16:00,37.9
10/3/2014 16:00,37.82
11/3/2014 16:00,38.02
12/3/2014 16:00,38.27
13/03/2014 16:00:00,37.89
14/03/2014 16:00:00,37.7
17/03/2014 16:00:00,38.05
18/03/2014 16:00:00,39.55
19/03/2014 16:00:00,39.27
20/03/2014 16:00:00,40.33
21/03/2014 16:00:00,40.16
24/03/2014 16:00:00,40.5
25/03/2014 16:00:00,40.34
26/03/2014 16:00:00,39.79
27/03/2014 16:00:00,39.36
28/03/2014 16:00:00,40.3
31/03/2014 16:00:00,40.99
1/4/2014 16:00,41.42
2/4/2014 16:00,41.35
3/4/2014 16:00,41.01
4/4/2014 16:00,39.87
7/4/2014 16:00,39.8
8/4/2014 16:00,39.82
9/4/2014 16:00,40.47
10/4/2014 16:00,39.36
11/4/2014 16:00,39.21
14/04/2014 16:00:00,39.18
15/04/2014 16:00:00,39.75
16/04/2014 16:00:00,40.4
17/04/2014 16:00:00,40.01
21/04/2014 16:00:00,39.94
22/04/2014 16:00:00,39.99
23/04/2014 16:00:00,39.69
24/04/2014 16:00:00,39.86
25/04/2014 16:00:00,39.91
28/04/2014 16:00:00,40.87
29/04/2014 16:00:00,40.51
30/04/2014 16:00:00,40.4
1/5/2014 16:00,40
2/5/2014 16:00,39.69
5/5/2014 16:00,39.43
6/5/2014 16:00,39.06
7/5/2014 16:00,39.42
8/5/2014 16:00,39.64
9/5/2014 16:00,39.54
12/5/2014 16:00,39.97
13/05/2014 16:00:00,40.42
14/05/2014 16:00:00,40.24
15/05/2014 16:00:00,39.6
16/05/2014 16:00:00,39.83
19/05/2014 16:00:00,39.75
20/05/2014 16:00:00,39.68
21/05/2014 16:00:00,40.35
22/05/2014 16:00:00,40.1
23/05/2014 16:00:00,40.12
27/05/2014 16:00:00,40.19
28/05/2014 16:00:00,40.01
29/05/2014 16:00:00,40.34
30/05/2014 16:00:00,40.94
2/6/2014 16:00,40.79
3/6/2014 16:00,40.29
4/6/2014 16:00,40.32
5/6/2014 16:00,41.21
6/6/2014 16:00,41.48
9/6/2014 16:00,41.27
10/6/2014 16:00,41.11
11/6/2014 16:00,40.86
12/6/2014 16:00,40.58
13/06/2014 16:00:00,41.23
16/06/2014 16:00:00,41.5
17/06/2014 16:00:00,41.68
18/06/2014 16:00:00,41.65
19/06/2014 16:00:00,41.51
20/06/2014 16:00:00,41.68
23/06/2014 16:00:00,41.99
24/06/2014 16:00:00,41.75
25/06/2014 16:00:00,42.03
26/06/2014 16:00:00,41.72
27/06/2014 16:00:00,42.25
30/06/2014 16:00:00,41.7
1/7/2014 16:00,41.87
2/7/2014 16:00,41.9
3/7/2014 16:00,41.8
7/7/2014 16:00,41.99
8/7/2014 16:00,41.78
9/7/2014 16:00,41.67
10/7/2014 16:00,41.69
11/7/2014 16:00,42.09
14/07/2014 16:00:00,42.14
15/07/2014 16:00:00,42.45
16/07/2014 16:00:00,44.08
17/07/2014 16:00:00,44.53
18/07/2014 16:00:00,44.69
21/07/2014 16:00:00,44.84
22/07/2014 16:00:00,44.83
23/07/2014 16:00:00,44.87
24/07/2014 16:00:00,44.4
25/07/2014 16:00:00,44.5
28/07/2014 16:00:00,43.97
29/07/2014 16:00:00,43.89
30/07/2014 16:00:00,43.58
31/07/2014 16:00:00,43.16
1/8/2014 16:00,42.86
4/8/2014 16:00,43.37
5/8/2014 16:00,43.08
6/8/2014 16:00,42.74
7/8/2014 16:00,43.23
8/8/2014 16:00,43.2
11/8/2014 16:00,43.2
12/8/2014 16:00,43.52
13/08/2014 16:00:00,44.08
14/08/2014 16:00:00,44.27
15/08/2014 16:00:00,44.79
18/08/2014 16:00:00,45.11
19/08/2014 16:00:00,45.33
20/08/2014 16:00:00,44.95
21/08/2014 16:00:00,45.22
22/08/2014 16:00:00,45.15
25/08/2014 16:00:00,45.17
26/08/2014 16:00:00,45.01
27/08/2014 16:00:00,44.87
28/08/2014 16:00:00,44.88
29/08/2014 16:00:00,45.43
2/9/2014 16:00,45.09
3/9/2014 16:00,44.96
4/9/2014 16:00,45.26
5/9/2014 16:00,45.91
8/9/2014 16:00,46.47
9/9/2014 16:00,46.76
10/9/2014 16:00,46.84
11/9/2014 16:00,47
12/9/2014 16:00,46.7
15/09/2014 16:00:00,46.24
16/09/2014 16:00:00,46.76
17/09/2014 16:00:00,46.52
18/09/2014 16:00:00,46.68
19/09/2014 16:00:00,47.52
22/09/2014 16:00:00,47.06
23/09/2014 16:00:00,46.56
24/09/2014 16:00:00,47.08
25/09/2014 16:00:00,46.04
26/09/2014 16:00:00,46.41
29/09/2014 16:00:00,46.44
30/09/2014 16:00:00,46.36
1/10/2014 16:00,45.9
2/10/2014 16:00,45.76
3/10/2014 16:00,46.09
6/10/2014 16:00,46.09
7/10/2014 16:00,45.53
8/10/2014 16:00,46.78
9/10/2014 16:00,45.85
10/10/2014 16:00,44.03
13/10/2014 16:00:00,43.65
14/10/2014 16:00:00,43.73
15/10/2014 16:00:00,43.22
16/10/2014 16:00:00,42.74
17/10/2014 16:00:00,43.63
20/10/2014 16:00:00,44.08
21/10/2014 16:00:00,44.88
22/10/2014 16:00:00,44.38
23/10/2014 16:00:00,45.02
24/10/2014 16:00:00,46.13
27/10/2014 16:00:00,45.91
28/10/2014 16:00:00,46.49
29/10/2014 16:00:00,46.62
30/10/2014 16:00:00,46.05
31/10/2014 16:00:00,46.95
3/11/2014 16:00,47.44
4/11/2014 16:00,47.57
5/11/2014 16:00,47.86
6/11/2014 16:00,48.7
7/11/2014 16:00,48.68
10/11/2014 16:00,48.89
11/11/2014 16:00,48.87
12/11/2014 16:00,48.78
13/11/2014 16:00:00,49.61
14/11/2014 16:00:00,49.58
17/11/2014 16:00:00,49.46
18/11/2014 16:00:00,48.74
19/11/2014 16:00:00,48.22
20/11/2014 16:00:00,48.7
21/11/2014 16:00:00,47.98
24/11/2014 16:00:00,47.59
25/11/2014 16:00:00,47.47
26/11/2014 16:00:00,47.75
28/11/2014 16:00:00,47.81
1/12/2014 16:00,48.62
2/12/2014 16:00,48.46
3/12/2014 16:00,48.08
4/12/2014 16:00,48.84
5/12/2014 16:00,48.42
8/12/2014 16:00,47.7
9/12/2014 16:00,47.59
10/12/2014 16:00,46.9
11/12/2014 16:00,47.17
12/12/2014 16:00,46.95
15/12/2014 16:00:00,46.67
16/12/2014 16:00:00,45.16
17/12/2014 16:00:00,45.74
18/12/2014 16:00:00,47.52
19/12/2014 16:00:00,47.66
22/12/2014 16:00:00,47.98
23/12/2014 16:00:00,48.45
24/12/2014 16:00:00,48.14
26/12/2014 16:00:00,47.88
29/12/2014 16:00:00,47.45
30/12/2014 16:00:00,47.02
31/12/2014 16:00:00,46.45
2/1/2015 16:00,46.76
5/1/2015 16:00,46.33
6/1/2015 16:00,45.65
7/1/2015 16:00,46.23
8/1/2015 16:00,47.59
9/1/2015 16:00,47.19
12/1/2015 16:00,46.6
13/01/2015 16:00:00,46.36
14/01/2015 16:00:00,45.96
15/01/2015 16:00:00,45.48
16/01/2015 16:00:00,46.24
20/01/2015 16:00:00,46.39
21/01/2015 16:00:00,45.92
22/01/2015 16:00:00,47.13
23/01/2015 16:00:00,47.18
26/01/2015 16:00:00,47.01
27/01/2015 16:00:00,42.66
28/01/2015 16:00:00,41.19
29/01/2015 16:00:00,42.01
30/01/2015 16:00:00,40.4
2/2/2015 16:00,41.28
3/2/2015 16:00,41.6
4/2/2015 16:00,41.84
5/2/2015 16:00,42.45
6/2/2015 16:00,42.41
9/2/2015 16:00,42.36
10/2/2015 16:00,42.6
11/2/2015 16:00,42.38
12/2/2015 16:00,43.09
13/02/2015 16:00:00,43.87
17/02/2015 16:00:00,43.58
18/02/2015 16:00:00,43.53
19/02/2015 16:00:00,43.5
20/02/2015 16:00:00,43.86
23/02/2015 16:00:00,44.15
24/02/2015 16:00:00,44.09
25/02/2015 16:00:00,43.99
26/02/2015 16:00:00,44.06
27/02/2015 16:00:00,43.85
2/3/2015 16:00,43.88
3/3/2015 16:00,43.28
4/3/2015 16:00,43.06
5/3/2015 16:00,43.11
6/3/2015 16:00,42.36
9/3/2015 16:00,42.85
10/3/2015 16:00,42.03
11/3/2015 16:00,41.98
12/3/2015 16:00,41.02
13/03/2015 16:00:00,41.38
16/03/2015 16:00:00,41.56
17/03/2015 16:00:00,41.7
18/03/2015 16:00:00,42.5
19/03/2015 16:00:00,42.29
20/03/2015 16:00:00,42.88
23/03/2015 16:00:00,42.86
24/03/2015 16:00:00,42.9
25/03/2015 16:00:00,41.46
26/03/2015 16:00:00,41.21
27/03/2015 16:00:00,40.97
30/03/2015 16:00:00,40.96
31/03/2015 16:00:00,40.66
1/4/2015 16:00,40.72
2/4/2015 16:00,40.29
6/4/2015 16:00,41.55
7/4/2015 16:00,41.53
8/4/2015 16:00,41.42
9/4/2015 16:00,41.48
10/4/2015 16:00,41.72
13/04/2015 16:00:00,41.76
14/04/2015 16:00:00,41.65
15/04/2015 16:00:00,42.26
16/04/2015 16:00:00,42.16
17/04/2015 16:00:00,41.62
20/04/2015 16:00:00,42.91
21/04/2015 16:00:00,42.64
22/04/2015 16:00:00,42.99
23/04/2015 16:00:00,43.34
24/04/2015 16:00:00,47.87
27/04/2015 16:00:00,48.03
28/04/2015 16:00:00,49.16
29/04/2015 16:00:00,49.06
30/04/2015 16:00:00,48.64
1/5/2015 16:00,48.66
4/5/2015 16:00,48.24
5/5/2015 16:00,47.6
6/5/2015 16:00,46.28
7/5/2015 16:00,46.7
8/5/2015 16:00,47.75
11/5/2015 16:00,47.37
12/5/2015 16:00,47.35
13/05/2015 16:00:00,47.63
14/05/2015 16:00:00,48.72
15/05/2015 16:00:00,48.3
18/05/2015 16:00:00,48.01
19/05/2015 16:00:00,47.58
20/05/2015 16:00:00,47.58
21/05/2015 16:00:00,47.42
22/05/2015 16:00:00,46.9
26/05/2015 16:00:00,46.59
27/05/2015 16:00:00,47.61
28/05/2015 16:00:00,47.45
29/05/2015 16:00:00,46.86
1/6/2015 16:00,47.23
2/6/2015 16:00,46.92
3/6/2015 16:00,46.85
4/6/2015 16:00,46.36
5/6/2015 16:00,46.14
8/6/2015 16:00,45.73
9/6/2015 16:00,45.65
10/6/2015 16:00,46.61
